brand,sale_month,model_name,fuel_name,sale_count
KGM,2023.04,렉스턴 스포츠,디젤,692
KGM,2023.04,렉스턴 스포츠 칸,디젤,666
KGM,2023.04,렉스턴,디젤,259
KGM,2023.04,코란도,가솔린,115
KGM,2023.04,코란도,디젤,1
KGM,2023.04,티볼리 에어,가솔린,77
KGM,2023.05,토레스,가솔린,"2,463"
KGM,2023.05,렉스턴 스포츠,디젤,740
KGM,2023.05,렉스턴 스포츠 칸,디젤,682
KGM,2023.05,렉스턴 뉴 아레나,디젤,379
KGM,2023.05,코란도,가솔린,168
KGM,2023.05,티볼리 에어,가솔린,97
KGM,2023.06,토레스,가솔린,"2,907"
KGM,2023.06,렉스턴 스포츠,디젤,797
KGM,2023.06,렉스턴 스포츠 칸,디젤,738
KGM,2023.06,티볼리,가솔린,671
KGM,2023.06,렉스턴 뉴 아레나,디젤,337
KGM,2023.06,티볼리 에어,가솔린,174
KGM,2023.06,코란도,가솔린,18
KGM,2023.06,코란도,디젤,116
KGM,2023.07,토레스,가솔린,"1,443"
KGM,2023.07,렉스턴 스포츠,디젤,868
KGM,2023.07,티볼리,가솔린,736
KGM,2023.07,렉스턴 스포츠 칸,디젤,591
KGM,2023.07,렉스턴 뉴 아레나,디젤,226
KGM,2023.07,코란도,가솔린,100
KGM,2023.07,티볼리 에어,가솔린,79
KGM,2023.08,토레스,가솔린,"1,592"
KGM,2023.08,렉스턴 스포츠,디젤,734
KGM,2023.08,렉스턴 스포츠 칸,디젤,576
KGM,2023.08,티볼리,가솔린,548
KGM,2023.08,렉스턴 뉴 아레나,디젤,242
KGM,2023.08,코란도,가솔린,120
KGM,2023.08,티볼리 에어,가솔린,91
KGM,2023.09,토레스,가솔린,"1,584"
KGM,2023.09,렉스턴 스포츠,디젤,872
KGM,2023.09,티볼리,가솔린,744
KGM,2023.09,렉스턴 스포츠 칸,디젤,586
KGM,2023.09,렉스턴 뉴 아레나,디젤,197
KGM,2023.09,코란도,가솔린,86
KGM,2023.10,토레스,가솔린,"1,628"
KGM,2023.10,렉스턴 스포츠,디젤,840
KGM,2023.10,티볼리,가솔린,511
KGM,2023.10,렉스턴 스포츠 칸,디젤,480
KGM,2023.10,렉스턴 뉴 아레나,디젤,144
KGM,2023.10,코란도,가솔린,87
KGM,2023.10,티볼리 에어,가솔린,66
KGM,2023.10,토레스 EVX,전기,48
KGM,2023.11,토레스 EVX,전기,"1,667"
KGM,2023.11,토레스,가솔린,"1,546"
KGM,2023.11,렉스턴 스포츠,디젤,557
KGM,2023.11,티볼리,가솔린,480
KGM,2023.11,렉스턴 스포츠 칸,디젤,437
KGM,2023.11,렉스턴 뉴 아레나,디젤,170
KGM,2023.11,코란도,가솔린,98
KGM,2023.11,티볼리 에어,가솔린,95
KGM,2023.12,토레스,가솔린,"1,383"
KGM,2023.12,렉스턴 스포츠,디젤,550
KGM,2023.12,렉스턴 스포츠 칸,디젤,458
KGM,2023.12,티볼리,가솔린,416
KGM,2023.12,토레스 EVX,전기,398
KGM,2023.12,렉스턴 뉴 아레나,디젤,149
KGM,2023.12,코란도,가솔린,103
KGM,2023.12,티볼리 에어,가솔린,50
KGM,2024.01,토레스,가솔린,"1,462"
KGM,2024.01,렉스턴 스포츠,디젤,724
KGM,2024.01,렉스턴 스포츠 칸,디젤,638
KGM,2024.01,티볼리,가솔린,566
KGM,2024.01,렉스턴 뉴 아레나,디젤,180
KGM,2024.01,코란도,가솔린,104
KGM,2024.01,티볼리 에어,가솔린,61
KGM,2024.01,토레스 EVX,전기,27
KGM,2024.02,토레스,가솔린,"1,540"
KGM,2024.02,렉스턴 스포츠,디젤,550
KGM,2024.02,티볼리,가솔린,498
KGM,2024.02,렉스턴 스포츠 칸,디젤,444
KGM,2024.02,토레스 EVX,전기,400
KGM,2024.02,렉스턴 뉴 아레나,디젤,175
KGM,2024.02,코란도,가솔린,88
KGM,2024.02,티볼리 에어,가솔린,53
KGM,2024.03,토레스 EVX,전기,"1,443"
KGM,2024.03,토레스,가솔린,"1,366"
KGM,2024.03,렉스턴 스포츠,디젤,555
KGM,2024.03,티볼리,가솔린,539
KGM,2024.03,렉스턴 스포츠 칸,디젤,460
KGM,2024.03,렉스턴 뉴 아레나,디젤,175
KGM,2024.03,코란도,가솔린,118
KGM,2024.03,티볼리 에어,가솔린,46
KGM,2024.04,토레스,가솔린,"1,148"
KGM,2024.04,토레스 EVX,전기,767
KGM,2024.04,렉스턴 스포츠,디젤,530
KGM,2024.04,티볼리,가솔린,490
KGM,2024.04,렉스턴 스포츠 칸,디젤,413
KGM,2024.04,렉스턴 뉴 아레나,디젤,174
KGM,2024.04,코란도,가솔린,99
KGM,2024.04,티볼리 에어,가솔린,42
KGM,2024.05,더 뉴 토레스,가솔린,"1,552"
KGM,2024.05,토레스 EVX,전기,688
KGM,2024.05,렉스턴 스포츠,디젤,534
KGM,2024.05,렉스턴 스포츠 칸,디젤,440
KGM,2024.05,티볼리,가솔린,424
KGM,2024.05,렉스턴 뉴 아레나,디젤,220
KGM,2024.05,코란도,가솔린,89
KGM,2024.05,티볼리 에어,가솔린,54
KGM,2024.06,더 뉴 토레스,가솔린,"1,424"
KGM,2024.06,렉스턴 스포츠,디젤,627
KGM,2024.06,티볼리,가솔린,598
KGM,2024.06,토레스 EVX,전기,567
KGM,2024.06,렉스턴 스포츠 칸,디젤,515
KGM,2024.06,렉스턴 뉴 아레나,디젤,148
KGM,2024.06,코란도,가솔린,123
KGM,2024.06,티볼리 에어,가솔린,85
KGM,2024.06,코란도 EV,전기,15
KGM,2024.07,더 뉴 토레스,가솔린,"1,310"
KGM,2024.07,토레스 EVX,전기,778
KGM,2024.07,렉스턴 스포츠,디젤,704
KGM,2024.07,티볼리,가솔린,562
KGM,2024.07,렉스턴 스포츠 칸,디젤,489
KGM,2024.07,렉스턴 뉴 아레나,디젤,195
KGM,2024.07,코란도,가솔린,106
KGM,2024.07,티볼리 에어,가솔린,87
KGM,2024.07,코란도 EV,전기,6
KGM,2024.08,더 뉴 토레스,가솔린,915
KGM,2024.08,액티언,가솔린,780
KGM,2024.08,렉스턴 스포츠,디젤,533
KGM,2024.08,렉스턴 스포츠 칸,디젤,516
KGM,2024.08,티볼리,가솔린,488
KGM,2024.08,토레스 EVX,전기,377
KGM,2024.08,렉스턴 뉴 아레나,디젤,166
KGM,2024.08,티볼리 에어,가솔린,85
KGM,2024.08,코란도,가솔린,82
KGM,2024.08,코란도 EV,전기,1
KGM,2024.09,액티언,가솔린,"1,686"
KGM,2024.09,렉스턴 스포츠,디젤,758
KGM,2024.09,더 뉴 토레스,가솔린,632
KGM,2024.09,렉스턴 스포츠 칸,디젤,467
KGM,2024.09,티볼리,가솔린,451
KGM,2024.09,토레스 EVX,전기,287
KGM,2024.09,렉스턴 뉴 아레나,디젤,137
KGM,2024.09,티볼리 에어,가솔린,64
KGM,2024.09,코란도,가솔린,50
KGM,2024.09,코란도 EV,전기,3
KGM,2024.10,액티언,가솔린,"1,482"
KGM,2024.10,더 뉴 토레스,가솔린,724
KGM,2024.10,렉스턴 스포츠,디젤,691
KGM,2024.10,티볼리,가솔린,590
KGM,2024.10,렉스턴 스포츠 칸,디젤,409
KGM,2024.10,토레스 EVX,전기,347
KGM,2024.10,렉스턴 뉴 아레나,디젤,132
KGM,2024.10,코란도,가솔린,82
KGM,2024.10,티볼리 에어,가솔린,42
KGM,2024.10,코란도 EV,전기,5
KGM,2024.11,액티언,가솔린,693
KGM,2024.11,더 뉴 토레스,가솔린,644
KGM,2024.11,렉스턴 스포츠,디젤,616
KGM,2024.11,티볼리,가솔린,529
KGM,2024.11,토레스 EVX,전기,332
KGM,2024.11,렉스턴 스포츠 칸,디젤,310
KGM,2024.11,렉스턴 뉴 아레나,디젤,112
KGM,2024.11,코란도,가솔린,69
KGM,2024.11,코란도 EV,전기,3
KGM,2024.11,티볼리 에어,가솔린,1
KGM,2024.12,렉스턴 스포츠,,
KGM,2024.12,티볼리,,
KGM,2024.12,더 뉴 토레스,,
KGM,2024.12,액티언,,
KGM,2024.12,렉스턴 스포츠 칸,,
KGM,2024.12,렉스턴 뉴 아레나,,
KGM,2024.12,토레스 EVX,,
KGM,2024.12,코란도,,
KGM,2024.12,코란도 EV,,
르노코리아,2023.01,XM3,가솔린,659
르노코리아,2023.01,XM3,하이브리드,360
르노코리아,2023.01,QM6,가솔린,304
르노코리아,2023.01,QM6,LPG,573
르노코리아,2023.01,SM6,가솔린,149
르노코리아,2023.01,SM6,LPG,71
르노코리아,2023.02,XM3,가솔린,755
르노코리아,2023.02,XM3,하이브리드,222
르노코리아,2023.02,QM6,가솔린,306
르노코리아,2023.02,QM6,LPG,632
르노코리아,2023.02,SM6,가솔린,157
르노코리아,2023.02,SM6,LPG,84
르노코리아,2023.02,마스터,디젤,62
르노코리아,2023.03,QM6,가솔린,371
르노코리아,2023.03,QM6,LPG,"1,036"
르노코리아,2023.03,XM3,가솔린,803
르노코리아,2023.03,XM3,하이브리드,161
르노코리아,2023.03,SM6,가솔린,166
르노코리아,2023.03,SM6,LPG,97
르노코리아,2023.03,QM6,디젤,2
르노코리아,2023.04,QM6,가솔린,318
르노코리아,2023.04,QM6,LPG,674
르노코리아,2023.04,XM3,가솔린,531
르노코리아,2023.04,XM3,하이브리드,81
르노코리아,2023.04,SM6,가솔린,127
르노코리아,2023.04,SM6,LPG,68
르노코리아,2023.04,QM6,디젤,2
르노코리아,2023.05,QM6,가솔린,309
르노코리아,2023.05,QM6,LPG,518
르노코리아,2023.05,XM3,가솔린,653
르노코리아,2023.05,XM3,하이브리드,124
르노코리아,2023.05,SM6,가솔린,124
르노코리아,2023.05,SM6,LPG,50
르노코리아,2023.06,QM6,가솔린,240
르노코리아,2023.06,QM6,LPG,688
르노코리아,2023.06,XM3,가솔린,544
르노코리아,2023.06,XM3,하이브리드,96
르노코리아,2023.06,SM6,가솔린,102
르노코리아,2023.06,SM6,LPG,51
르노코리아,2023.07,QM6,가솔린,202
르노코리아,2023.07,QM6,LPG,590
르노코리아,2023.07,XM3,가솔린,614
르노코리아,2023.07,XM3,하이브리드,90
르노코리아,2023.07,SM6,가솔린,78
르노코리아,2023.07,SM6,LPG,125
르노코리아,2023.07,마스터,디젤,6
르노코리아,2023.08,QM6,가솔린,132
르노코리아,2023.08,QM6,LPG,553
르노코리아,2023.08,XM3,가솔린,554
르노코리아,2023.08,XM3,하이브리드,75
르노코리아,2023.08,SM6,가솔린,106
르노코리아,2023.08,SM6,LPG,82
르노코리아,2023.09,QM6,가솔린,182
르노코리아,2023.09,QM6,LPG,657
르노코리아,2023.09,XM3,가솔린,587
르노코리아,2023.09,XM3,하이브리드,88
르노코리아,2023.09,SM6,가솔린,75
르노코리아,2023.09,SM6,LPG,62
르노코리아,2023.10,QM6,가솔린,195
르노코리아,2023.10,QM6,LPG,592
르노코리아,2023.10,XM3,가솔린,439
르노코리아,2023.10,XM3,하이브리드,79
르노코리아,2023.10,SM6,가솔린,76
르노코리아,2023.10,SM6,LPG,70
르노코리아,2023.11,QM6,가솔린,362
르노코리아,2023.11,QM6,LPG,672
르노코리아,2023.11,XM3,가솔린,617
르노코리아,2023.11,XM3,하이브리드,77
르노코리아,2023.11,SM6,가솔린,82
르노코리아,2023.11,SM6,LPG,65
르노코리아,2023.12,QM6,가솔린,159
르노코리아,2023.12,QM6,LPG,597
르노코리아,2023.12,XM3,가솔린,661
르노코리아,2023.12,XM3,하이브리드,45
르노코리아,2023.12,SM6,가솔린,70
르노코리아,2023.12,SM6,LPG,62
르노코리아,2024.01,XM3,가솔린,408
르노코리아,2024.01,XM3,하이브리드,566
르노코리아,2024.01,QM6,가솔린,121
르노코리아,2024.01,QM6,LPG,456
르노코리아,2024.01,SM6,가솔린,46
르노코리아,2024.01,SM6,LPG,48
르노코리아,2024.02,XM3,가솔린,325
르노코리아,2024.02,XM3,하이브리드,580
르노코리아,2024.02,QM6,가솔린,166
르노코리아,2024.02,QM6,LPG,637
르노코리아,2024.02,SM6,가솔린,52
르노코리아,2024.02,SM6,LPG,47
르노코리아,2024.03,XM3,가솔린,442
르노코리아,2024.03,XM3,하이브리드,616
르노코리아,2024.03,QM6,가솔린,133
르노코리아,2024.03,QM6,LPG,727
르노코리아,2024.03,SM6,가솔린,42
르노코리아,2024.03,SM6,LPG,79
르노코리아,2024.04,아르카나,가솔린,453
르노코리아,2024.04,아르카나,하이브리드,509
르노코리아,2024.04,QM6,가솔린,158
르노코리아,2024.04,QM6,LPG,573
르노코리아,2024.04,SM6,가솔린,38
르노코리아,2024.04,SM6,LPG,49
르노코리아,2024.05,아르카나,가솔린,377
르노코리아,2024.05,아르카나,하이브리드,568
르노코리아,2024.05,QM6,가솔린,172
르노코리아,2024.05,QM6,LPG,588
르노코리아,2024.05,마스터,디젤,151
르노코리아,2024.05,SM6,가솔린,17
르노코리아,2024.05,SM6,LPG,28
르노코리아,2024.06,아르카나,가솔린,321
르노코리아,2024.06,아르카나,하이브리드,829
르노코리아,2024.06,QM6,가솔린,163
르노코리아,2024.06,QM6,LPG,645
르노코리아,2024.06,SM6,가솔린,29
르노코리아,2024.06,SM6,LPG,14
르노코리아,2024.06,마스터,디젤,40
르노코리아,2024.07,QM6,가솔린,115
르노코리아,2024.07,QM6,LPG,623
르노코리아,2024.07,아르카나,가솔린,352
르노코리아,2024.07,아르카나,하이브리드,328
르노코리아,2024.07,SM6,가솔린,16
르노코리아,2024.07,SM6,LPG,15
르노코리아,2024.07,마스터,디젤,20
르노코리아,2024.08,QM6,가솔린,139
르노코리아,2024.08,QM6,LPG,533
르노코리아,2024.08,아르카나,가솔린,283
르노코리아,2024.08,아르카나,하이브리드,296
르노코리아,2024.08,그랑 콜레오스,하이브리드,45
르노코리아,2024.08,SM6,가솔린,24
르노코리아,2024.08,SM6,LPG,10
르노코리아,2024.08,마스터,디젤,20
르노코리아,2024.09,그랑 콜레오스,하이브리드,"3,900"
르노코리아,2024.09,아르카나,가솔린,229
르노코리아,2024.09,아르카나,하이브리드,350
르노코리아,2024.09,QM6,가솔린,112
르노코리아,2024.09,QM6,LPG,356
르노코리아,2024.09,SM6,가솔린,20
르노코리아,2024.09,SM6,LPG,13
르노코리아,2024.09,마스터,디젤,30
르노코리아,2024.10,그랑 콜레오스,가솔린,89
르노코리아,2024.10,그랑 콜레오스,하이브리드,"5,296"
르노코리아,2024.10,QM6,가솔린,123
르노코리아,2024.10,QM6,LPG,459
르노코리아,2024.10,아르카나,가솔린,174
르노코리아,2024.10,아르카나,하이브리드,172
르노코리아,2024.10,SM6,가솔린,16
르노코리아,2024.10,SM6,LPG,32
르노코리아,2024.10,마스터,디젤,34
르노코리아,2024.11,그랑 콜레오스,가솔린,500
르노코리아,2024.11,그랑 콜레오스,하이브리드,"6,082"
르노코리아,2024.11,QM6,가솔린,97
르노코리아,2024.11,QM6,LPG,253
르노코리아,2024.11,아르카나,가솔린,156
르노코리아,2024.11,아르카나,하이브리드,153
르노코리아,2024.11,SM6,가솔린,20
르노코리아,2024.11,SM6,LPG,19
르노코리아,2024.11,마스터,디젤,21
르노코리아,2024.12,그랑 콜레오스,,
르노코리아,2024.12,QM6,,
르노코리아,2024.12,아르카나,,
르노코리아,2024.12,SM6,,
르노코리아,2024.12,마스터,,
